Name,Total Time,Artist,Album,Track Number,Track Count,Year,Genre,Location
If Ya Wanna Be Bad - Ya Gotta Be Good / Lets Make It A Night To Remember,04:35,Bryan Adams,MTV Unplugged [Live],9,13,1996,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Bryan%20Adams/MTV%20Unplugged%20%5BLive%5D/09%20If%20Ya%20Wanna%20Be%20Bad%20-%20Ya%20Gotta%20Be%20Good%20_%20Lets%20Make%20It%20A%20Night%20To%20Remember.m4a
The Only Thing That Looks Good On Me Is You,04:34.226,Bryan Adams,MTV Unplugged [Live],10,13,1996,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Bryan%20Adams/MTV%20Unplugged%20%5BLive%5D/10%20The%20Only%20Thing%20That%20Looks%20Good%20On%20Me%20Is%20You.m4a
A Little Love,03:22.933,Bryan Adams,MTV Unplugged [Live],11,13,1997,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Bryan%20Adams/MTV%20Unplugged%20%5BLive%5D/11%20A%20Little%20Love.m4a
Heaven,04:30.506,Bryan Adams,MTV Unplugged [Live],12,13,1983,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Bryan%20Adams/MTV%20Unplugged%20%5BLive%5D/12%20Heaven.m4a
I'll Always Be Right There,04:27.466,Bryan Adams,MTV Unplugged [Live],13,13,1996,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Bryan%20Adams/MTV%20Unplugged%20%5BLive%5D/13%20I'll%20Always%20Be%20Right%20There.m4a
"Tchaikovsky: Nutcracker, Op. 71 - Miniature Overture",03:09.133,Michael Tilson Thomas: Philharmonia Orchestra,Music To Your Ears: A Collection Of Holiday Music,1,18,1997,Holiday,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Music%20To%20Your%20Ears_%20A%20Collection%20Of%20Holiday%20Music/01%20Tchaikovsky_%20Nutcracker,%20Op.%2071%20-%20Miniature%20Overture.m4a"
"Tchaikovsky: Nutcracker, Op. 71 - Pas De Deux Var. 2: Sugar Plum Fairy & Coda",02:17.093,Michael Tilson Thomas: Philharmonia Orchestra,Music To Your Ears: A Collection Of Holiday Music,2,18,1997,Holiday,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Music%20To%20Your%20Ears_%20A%20Collection%20Of%20Holiday%20Music/02%20Tchaikovsky_%20Nutcracker,%20Op.%2071%20-%20Pas%20De%20Deux%20Var.%202_%20Sugar%20Plum%20Fairy%20&%20Coda.m4a"
"Tchaikovsky: Nutcracker, Op. 71 - Divertissement: Coffee (Arab Dance)",03:01.506,Michael Tilson Thomas: Philharmonia Orchestra,Music To Your Ears: A Collection Of Holiday Music,3,18,1997,Holiday,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Music%20To%20Your%20Ears_%20A%20Collection%20Of%20Holiday%20Music/03%20Tchaikovsky_%20Nutcracker,%20Op.%2071%20-%20Divertissement_%20Coffee%20(Arab%20Dance).m4a"
"Tchaikovsky: Nutcracker, Op. 71 - Divertissement: Tea (Chinese Dance)",57.960,Michael Tilson Thomas: Philharmonia Orchestra,Music To Your Ears: A Collection Of Holiday Music,4,18,1997,Holiday,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Music%20To%20Your%20Ears_%20A%20Collection%20Of%20Holiday%20Music/04%20Tchaikovsky_%20Nutcracker,%20Op.%2071%20-%20Divertissement_%20Tea%20(Chinese%20Dance).m4a"
"Tchaikovsky: Nutcracker, Op. 71 - Divertissement: Trépak (Russian Dance)",01:05.973,Michael Tilson Thomas: Philharmonia Orchestra,Music To Your Ears: A Collection Of Holiday Music,5,18,1997,Holiday,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Music%20To%20Your%20Ears_%20A%20Collection%20Of%20Holiday%20Music/05%20Tchaikovsky_%20Nutcracker,%20Op.%2071%20-%20Divertissement_%20Tre%CC%81pak%20(Russian%20Dance).m4a"
"Tchaikovsky: Nutcracker, Op. 71 - Divertissement: Flutes",02:04.600,Michael Tilson Thomas: Philharmonia Orchestra,Music To Your Ears: A Collection Of Holiday Music,6,18,1997,Holiday,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Music%20To%20Your%20Ears_%20A%20Collection%20Of%20Holiday%20Music/06%20Tchaikovsky_%20Nutcracker,%20Op.%2071%20-%20Divertissement_%20Flutes.m4a"
"Tchaikovsky: Nutcracker, Op. 71 - Waltz Of The Flowers",06:48.960,Michael Tilson Thomas: Philharmonia Orchestra,Music To Your Ears: A Collection Of Holiday Music,7,18,1997,Holiday,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Music%20To%20Your%20Ears_%20A%20Collection%20Of%20Holiday%20Music/07%20Tchaikovsky_%20Nutcracker,%20Op.%2071%20-%20Waltz%20Of%20The%20Flowers.m4a"
March Of The Toys,04:01.240,Eugene Ormandy: Philadelphia Orchestra,Music To Your Ears: A Collection Of Holiday Music,8,18,1997,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Music%20To%20Your%20Ears_%20A%20Collection%20Of%20Holiday%20Music/08%20March%20Of%20The%20Toys.m4a
Waldteufel: The Skaters' Waltz,07:38.733,London Symphony Orchestra,Music To Your Ears: A Collection Of Holiday Music,9,18,1997,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Music%20To%20Your%20Ears_%20A%20Collection%20Of%20Holiday%20Music/09%20Waldteufel_%20The%20Skaters'%20Waltz.m4a
Little Suite: Minuet In G,01:35.226,Eugene Ormandy: Philadelphia Orchestra,Music To Your Ears: A Collection Of Holiday Music,10,18,1997,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Music%20To%20Your%20Ears_%20A%20Collection%20Of%20Holiday%20Music/10%20Little%20Suite_%20Minuet%20In%20G.m4a
Little Suite: Musette In D,01:16.573,Eugene Ormandy: Philadelphia Orchestra,Music To Your Ears: A Collection Of Holiday Music,11,18,1997,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Music%20To%20Your%20Ears_%20A%20Collection%20Of%20Holiday%20Music/11%20Little%20Suite_%20Musette%20In%20D.m4a
Little Suite: Bist Du Bei Mir,03:40.133,Eugene Ormandy: Philadelphia Orchestra,Music To Your Ears: A Collection Of Holiday Music,12,18,1997,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Music%20To%20Your%20Ears_%20A%20Collection%20Of%20Holiday%20Music/12%20Little%20Suite_%20Bist%20Du%20Bei%20Mir.m4a
Little Suite: March In D,01:01.133,Eugene Ormandy: Philadelphia Orchestra,Music To Your Ears: A Collection Of Holiday Music,13,18,1997,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Music%20To%20Your%20Ears_%20A%20Collection%20Of%20Holiday%20Music/13%20Little%20Suite_%20March%20In%20D.m4a
Jingle Bells,01:51.266,Eugene Ormandy: Philadelphia Orchestra,Music To Your Ears: A Collection Of Holiday Music,14,18,1997,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Music%20To%20Your%20Ears_%20A%20Collection%20Of%20Holiday%20Music/14%20Jingle%20Bells.m4a
Overture (From Messiah),04:26.666,Eugene Ormandy: Philadelphia Orchestra,Music To Your Ears: A Collection Of Holiday Music,15,18,1997,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Music%20To%20Your%20Ears_%20A%20Collection%20Of%20Holiday%20Music/15%20Overture%20(From%20Messiah).m4a
Pastoral Symphony,04:00.133,Eugene Ormandy: Philadelphia Orchestra,Music To Your Ears: A Collection Of Holiday Music,16,18,1997,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Music%20To%20Your%20Ears_%20A%20Collection%20Of%20Holiday%20Music/16%20Pastoral%20Symphony.m4a
Lift Up Ye Heads (Handel),03:09.360,Royal Philharmonic Orchestra,Music To Your Ears: A Collection Of Holiday Music,17,18,1997,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Music%20To%20Your%20Ears_%20A%20Collection%20Of%20Holiday%20Music/17%20Lift%20Up%20Ye%20Heads%20(Handel).m4a
Patapan,02:29.240,George Szell: Cleveland Orchestra,Music To Your Ears: A Collection Of Holiday Music,18,18,1997,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Music%20To%20Your%20Ears_%20A%20Collection%20Of%20Holiday%20Music/18%20Patapan.m4a
Runnin' Blue,03:58.426,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],1,17,1997,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-01%20Runnin'%20Blue.m4a
We Were Always Sweethearts,03:29.866,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],2,17,1997,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-02%20We%20Were%20Always%20Sweethearts.m4a
Near You,04:59.933,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],3,17,1997,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-03%20Near%20You.m4a
Painted Bells,04:02.466,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],4,17,1997,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-04%20Painted%20Bells.m4a
Dinah Flo,03:04.533,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],5,17,1997,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-05%20Dinah%20Flo.m4a
Might Have To Cry,04:06.040,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],6,17,1997,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-06%20Might%20Have%20To%20Cry.m4a
You Make It So Hard (To Say No),03:34.560,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],7,17,1997,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-07%20You%20Make%20It%20So%20Hard%20(To%20Say%20No).m4a
I Got Your Number,03:48.173,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],8,17,1997,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-08%20I%20Got%20Your%20Number.m4a
Slow Dancer,03:14.800,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],9,17,1997,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-09%20Slow%20Dancer.m4a
Hercules,04:04.133,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],10,17,1997,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-10%20Hercules.m4a
What Can I Say,03:00.600,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],11,17,1976,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-11%20What%20Can%20I%20Say.m4a
It's Over,02:50.400,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],12,17,1976,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-12%20It's%20Over.m4a
Harbor Lights,05:57.866,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],13,17,1997,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-13%20Harbor%20Lights.m4a
Lowdown,05:16.626,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],14,17,1976,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-14%20Lowdown.m4a
Lido Shuffle,03:43.600,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],15,17,1976,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-15%20Lido%20Shuffle.m4a
We're All Alone,04:12.906,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],16,17,1976,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-16%20We're%20All%20Alone.m4a
Loan Me A Dime,13:04,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],17,17,1997,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-17%20Loan%20Me%20A%20Dime.m4a
Hard Times,04:30.626,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],1,16,,,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/01%20Hard%20Times.m4a
1993,04:05.200,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],2,16,,,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/02%201993.m4a
JoJo,05:52.466,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],3,16,,,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/03%20JoJo.m4a
Isn't It Time,04:54.266,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],4,16,,,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/04%20Isn't%20It%20Time.m4a
Simone,05:08.600,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],5,16,,,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/05%20Simone.m4a
BreakDown Dead Ahead,04:35.666,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],6,16,,,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/06%20BreakDown%20Dead%20Ahead.m4a
Miss Sun,05:32.173,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],7,16,,,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/07%20Miss%20Sun.m4a
Look What Yov've Done To Me,05:18.893,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],8,16,,,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/08%20Look%20What%20Yov've%20Done%20To%20Me.m4a
Heart of Mine,04:14,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],9,16,,,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/09%20Heart%20of%20Mine.m4a
What's Number One?,03:59.906,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],10,16,,,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/10%20What's%20Number%20One_.m4a
Drowning in the Sea of Love,05:02.866,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],11,16,,,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/11%20Drowning%20in%20the%20Sea%20of%20Love.m4a
Sierra,05:21.693,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],12,16,,,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/12%20Sierra.m4a
Some Change,06:11.373,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],13,16,,,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/13%20Some%20Change.m4a
As the Years Go Passing By,04:46.533,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],14,16,,,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/14%20As%20the%20Years%20Go%20Passing%20By.m4a
Just Go,03:01,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],15,16,,,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/15%20Just%20Go.m4a
Goodnight Louise,04:02.893,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],16,16,,,file:///Volumes/Passport3T/iTunes%20Folder/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/16%20Goodnight%20Louise.m4a
The Night Has a Thousand Eyes,04:01.293,Earl Klugh,Naked Guitar,1,14,2005,Jazz,file:///Volumes/Passport3T/iTunes%20Folder/Music/Earl%20Klugh/Naked%20Guitar/01%20The%20Night%20Has%20a%20Thousand%20Eyes.m4a
"Baubles, Bangles and Beads",04:55.040,Earl Klugh,Naked Guitar,2,14,2005,Jazz,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Earl%20Klugh/Naked%20Guitar/02%20Baubles,%20Bangles%20and%20Beads.m4a"
Serenata,03:01.640,Earl Klugh,Naked Guitar,3,14,2005,Jazz,file:///Volumes/Passport3T/iTunes%20Folder/Music/Earl%20Klugh/Naked%20Guitar/03%20Serenata.m4a
Alice In Wonderland,02:35.453,Earl Klugh,Naked Guitar,4,14,2005,Jazz,file:///Volumes/Passport3T/iTunes%20Folder/Music/Earl%20Klugh/Naked%20Guitar/04%20Alice%20In%20Wonderland.m4a
In the Moonlight,05:26.266,Earl Klugh,Naked Guitar,5,14,2005,Jazz,file:///Volumes/Passport3T/iTunes%20Folder/Music/Earl%20Klugh/Naked%20Guitar/05%20In%20the%20Moonlight.m4a
The Summer Knows,04:23.066,Earl Klugh,Naked Guitar,6,14,2005,Jazz,file:///Volumes/Passport3T/iTunes%20Folder/Music/Earl%20Klugh/Naked%20Guitar/06%20The%20Summer%20Knows.m4a
Ding Dong the Witch Is Dead,02:28.866,Earl Klugh,Naked Guitar,7,14,2005,Jazz,file:///Volumes/Passport3T/iTunes%20Folder/Music/Earl%20Klugh/Naked%20Guitar/07%20Ding%20Dong%20the%20Witch%20Is%20Dead.m4a
Who Can I Turn To (feat. C Ward),03:32.280,Earl Klugh,Naked Guitar,8,14,2005,Jazz,file:///Volumes/Passport3T/iTunes%20Folder/Music/Earl%20Klugh/Naked%20Guitar/08%20Who%20Can%20I%20Turn%20To%20(feat.%20C%20Ward).m4a
On a Clear Day (feat. Killa Kyleon),04:11.506,Earl Klugh,Naked Guitar,9,14,2005,Jazz,file:///Volumes/Passport3T/iTunes%20Folder/Music/Earl%20Klugh/Naked%20Guitar/09%20On%20a%20Clear%20Day%20(feat.%20Killa%20Kyleon).m4a
Be My Love (feat. Pj),03:59.386,Earl Klugh,Naked Guitar,10,14,2005,Jazz,file:///Volumes/Passport3T/iTunes%20Folder/Music/Earl%20Klugh/Naked%20Guitar/10%20Be%20My%20Love%20(feat.%20Pj).m4a
I Want To Hold Your Hand,05:00.493,Earl Klugh,Naked Guitar,11,14,2005,Jazz,file:///Volumes/Passport3T/iTunes%20Folder/Music/Earl%20Klugh/Naked%20Guitar/11%20I%20Want%20To%20Hold%20Your%20Hand.m4a
All the Things You Are (feat. C Ward),04:51.133,Earl Klugh,Naked Guitar,12,14,2005,Jazz,file:///Volumes/Passport3T/iTunes%20Folder/Music/Earl%20Klugh/Naked%20Guitar/12%20All%20the%20Things%20You%20Are%20(feat.%20C%20Ward).m4a
Moon River (feat. Killa Kyleon),03:54.080,Earl Klugh,Naked Guitar,13,14,2005,Jazz,file:///Volumes/Passport3T/iTunes%20Folder/Music/Earl%20Klugh/Naked%20Guitar/13%20Moon%20River%20(feat.%20Killa%20Kyleon).m4a
Angelina (feat. Pj),03:08.013,Earl Klugh,Naked Guitar,14,14,2005,Jazz,file:///Volumes/Passport3T/iTunes%20Folder/Music/Earl%20Klugh/Naked%20Guitar/14%20Angelina%20(feat.%20Pj).m4a
natural mystic,05:43.980,bob marley,natural mystic,1,14,,,file:///Volumes/Passport3T/iTunes%20Folder/Music/bob%20marley/natural%20mystic/01%20natural%20mystic.mp3
keep on moving,03:07.715,bob marley,natural mystic,3,14,,,file:///Volumes/Passport3T/iTunes%20Folder/Music/bob%20marley/natural%20mystic/03%20keep%20on%20moving.mp3
stop the train,02:19.859,bob marley,natural mystic,5,14,,,file:///Volumes/Passport3T/iTunes%20Folder/Music/bob%20marley/natural%20mystic/05%20stop%20the%20train.mp3
small axe,03:45.201,bob marley,natural mystic,6,14,,,file:///Volumes/Passport3T/iTunes%20Folder/Music/bob%20marley/natural%20mystic/06%20small%20axe.mp3
corner stone,02:29.812,bob marley,natural mystic,8,14,,,file:///Volumes/Passport3T/iTunes%20Folder/Music/bob%20marley/natural%20mystic/08%20corner%20stone.mp3
mr brown,03:29.998,bob marley,natural mystic,9,14,,,file:///Volumes/Passport3T/iTunes%20Folder/Music/bob%20marley/natural%20mystic/09%20mr%20brown.mp3
soal shakedown party,03:09.100,bob marley,natural mystic,10,14,,,file:///Volumes/Passport3T/iTunes%20Folder/Music/bob%20marley/natural%20mystic/10%20soal%20shakedown%20party.mp3
african herbsman,02:23.203,bob marley,natural mystic,11,14,,,file:///Volumes/Passport3T/iTunes%20Folder/Music/bob%20marley/natural%20mystic/11%20african%20herbsman.mp3
soal almighty,02:40.731,bob marley,natural mystic,12,14,,,file:///Volumes/Passport3T/iTunes%20Folder/Music/bob%20marley/natural%20mystic/12%20soal%20almighty.mp3
treat you right,01:27.013,bob marley,natural mystic,13,14,,,file:///Volumes/Passport3T/iTunes%20Folder/Music/bob%20marley/natural%20mystic/13%20treat%20you%20right.mp3
it's alright,02:18.031,bob marley,natural mystic,14,14,,,file:///Volumes/Passport3T/iTunes%20Folder/Music/bob%20marley/natural%20mystic/14%20it's%20alright.mp3
Poor Boy Blues,04:03.733,Chet Atkins & Mark Knopfler,Neck And Neck,1,10,1990,Country & Folk,file:///Volumes/Passport3T/iTunes%20Folder/Music/Chet%20Atkins%20&%20Mark%20Knopfler/Neck%20And%20Neck/01%20Poor%20Boy%20Blues.m4a
Sweet Dreams,03:25.933,Chet Atkins & Mark Knopfler,Neck And Neck,2,10,1990,Country & Folk,file:///Volumes/Passport3T/iTunes%20Folder/Music/Chet%20Atkins%20&%20Mark%20Knopfler/Neck%20And%20Neck/02%20Sweet%20Dreams.m4a
There'll Be Some Changes Made,06:28.333,Chet Atkins & Mark Knopfler,Neck And Neck,3,10,1990,Country & Folk,file:///Volumes/Passport3T/iTunes%20Folder/Music/Chet%20Atkins%20&%20Mark%20Knopfler/Neck%20And%20Neck/03%20There'll%20Be%20Some%20Changes%20Made.m4a
