Name,Total Time,Artist,Album,Track Number,Track Count,Year,Genre,Location
Words (Unspoken),04:38.293,Boney James,Sweet Thing,3,10,1997,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Compilations/Sweet%20Thing/03%20Words%20(Unspoken).m4a
Sweet Thing,03:56.640,Boney James,Sweet Thing,4,10,1997,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Compilations/Sweet%20Thing/04%20Sweet%20Thing.m4a
It's All Good,05:14.760,Boney James,Sweet Thing,5,10,1997,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Compilations/Sweet%20Thing/05%20It's%20All%20Good.m4a
After The Rain,04:40.106,Boney James,Sweet Thing,6,10,1997,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Compilations/Sweet%20Thing/06%20After%20The%20Rain.m4a
Innocence,04:30.960,Boney James,Sweet Thing,7,10,1997,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Compilations/Sweet%20Thing/07%20Innocence.m4a
I Still Dream,04:14.506,Boney James,Sweet Thing,8,10,1997,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Compilations/Sweet%20Thing/08%20I%20Still%20Dream.m4a
Ivory Coast,04:32.426,Boney James,Sweet Thing,9,10,1997,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Compilations/Sweet%20Thing/09%20Ivory%20Coast.m4a
It's All Good (Remix),03:23.773,Boney James,Sweet Thing,10,10,1997,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Compilations/Sweet%20Thing/10%20It's%20All%20Good%20(Remix).m4a
R.S.V.P.,04:43.933,Boney James & Rick Braun,Shake It Up,1,10,2000,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boney%20James%20&%20Rick%20Braun/Shake%20It%20Up/01%20R.S.V.P..m4a
Grazin In The Grass,05:08.573,Boney James & Rick Braun,Shake It Up,2,10,2000,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boney%20James%20&%20Rick%20Braun/Shake%20It%20Up/02%20Grazin%20In%20The%20Grass.m4a
More Than You Know,04:32.800,Boney James & Rick Braun,Shake It Up,3,10,2000,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boney%20James%20&%20Rick%20Braun/Shake%20It%20Up/03%20More%20Than%20You%20Know.m4a
Shake It Up,04:03.493,Boney James & Rick Braun,Shake It Up,4,10,2000,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boney%20James%20&%20Rick%20Braun/Shake%20It%20Up/04%20Shake%20It%20Up.m4a
Central Ave.,04:09.773,Boney James & Rick Braun,Shake It Up,5,10,2000,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boney%20James%20&%20Rick%20Braun/Shake%20It%20Up/05%20Central%20Ave..m4a
Love's Like That,04:28.400,Boney James & Rick Braun,Shake It Up,6,10,2000,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boney%20James%20&%20Rick%20Braun/Shake%20It%20Up/06%20Love's%20Like%20That.m4a
Song For My Father,05:58.133,Boney James & Rick Braun,Shake It Up,7,10,2000,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boney%20James%20&%20Rick%20Braun/Shake%20It%20Up/07%20Song%20For%20My%20Father.m4a
Chain Reaction,05:05.426,Boney James & Rick Braun,Shake It Up,8,10,2000,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boney%20James%20&%20Rick%20Braun/Shake%20It%20Up/08%20Chain%20Reaction.m4a
The Stars Above,05:09.106,Boney James & Rick Braun,Shake It Up,9,10,2000,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boney%20James%20&%20Rick%20Braun/Shake%20It%20Up/09%20The%20Stars%20Above.m4a
Grazin In The Grass (Can You Dig It?) [Vocal Version],04:21.466,Boney James & Rick Braun,Shake It Up,10,10,2000,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boney%20James%20&%20Rick%20Braun/Shake%20It%20Up/10%20Grazin%20In%20The%20Grass%20(Can%20You%20Dig%20It_)%20%5BVocal%20Version%5D.m4a
Quintet in A K.581: Allegro,09:43.613,Boston Symphony Orchestra,Mozart Chamber Music for Winds and Strings,1,13,2006,Classical,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boston%20Symphony%20Orchestra/Mozart%20Chamber%20Music%20for%20Winds%20and%20Strings/01%20Quintet%20in%20A%20K.581_%20Allegro.m4a
Quintet in A K.581: Larghetto,06:45.173,Boston Symphony Orchestra,Mozart Chamber Music for Winds and Strings,2,13,2006,Classical,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boston%20Symphony%20Orchestra/Mozart%20Chamber%20Music%20for%20Winds%20and%20Strings/02%20Quintet%20in%20A%20K.581_%20Larghetto.m4a
Quintet in A K.581: Menuetto: Trio 1; Trio 2,07:09.306,Boston Symphony Orchestra,Mozart Chamber Music for Winds and Strings,3,13,2006,Classical,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boston%20Symphony%20Orchestra/Mozart%20Chamber%20Music%20for%20Winds%20and%20Strings/03%20Quintet%20in%20A%20K.581_%20Menuetto_%20Trio%201%3B%20Trio%202.m4a
Quintet in A K.581: Allegretto con Variazioni,09:54.973,Boston Symphony Orchestra,Mozart Chamber Music for Winds and Strings,4,13,2006,Classical,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boston%20Symphony%20Orchestra/Mozart%20Chamber%20Music%20for%20Winds%20and%20Strings/04%20Quintet%20in%20A%20K.581_%20Allegretto%20con%20Variazioni.m4a
"Quintet in E-flat, K.407: Allegro",06:14.773,Boston Symphony Orchestra,Mozart Chamber Music for Winds and Strings,5,13,2006,Classical,"file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boston%20Symphony%20Orchestra/Mozart%20Chamber%20Music%20for%20Winds%20and%20Strings/05%20Quintet%20in%20E-flat,%20K.407_%20Allegro.m4a"
"Quintet in E-flat, K.407: Andante",06:27.733,Boston Symphony Orchestra,Mozart Chamber Music for Winds and Strings,6,13,2006,Classical,"file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boston%20Symphony%20Orchestra/Mozart%20Chamber%20Music%20for%20Winds%20and%20Strings/06%20Quintet%20in%20E-flat,%20K.407_%20Andante.m4a"
"Quintet in E-flat, K.407: Rondo, Allegro",03:46.826,Boston Symphony Orchestra,Mozart Chamber Music for Winds and Strings,7,13,2006,Classical,"file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boston%20Symphony%20Orchestra/Mozart%20Chamber%20Music%20for%20Winds%20and%20Strings/07%20Quintet%20in%20E-flat,%20K.407_%20Rondo,%20Allegro.m4a"
"Quartet in F, K.370: Allegro",07:03.853,Boston Symphony Orchestra,Mozart Chamber Music for Winds and Strings,8,13,2006,Classical,"file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boston%20Symphony%20Orchestra/Mozart%20Chamber%20Music%20for%20Winds%20and%20Strings/08%20Quartet%20in%20F,%20K.370_%20Allegro.m4a"
"Quartet in F, K.370: Adagio",02:55.533,Boston Symphony Orchestra,Mozart Chamber Music for Winds and Strings,9,13,2006,Classical,"file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boston%20Symphony%20Orchestra/Mozart%20Chamber%20Music%20for%20Winds%20and%20Strings/09%20Quartet%20in%20F,%20K.370_%20Adagio.m4a"
"Quartet in F, K.370: Rondeau, Allegro",04:32.226,Boston Symphony Orchestra,Mozart Chamber Music for Winds and Strings,10,13,2006,Classical,"file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boston%20Symphony%20Orchestra/Mozart%20Chamber%20Music%20for%20Winds%20and%20Strings/10%20Quartet%20in%20F,%20K.370_%20Rondeau,%20Allegro.m4a"
"Quartet in A, K.298: Theme (Andante) and Variations",06:28.893,Boston Symphony Orchestra,Mozart Chamber Music for Winds and Strings,11,13,2006,Classical,"file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boston%20Symphony%20Orchestra/Mozart%20Chamber%20Music%20for%20Winds%20and%20Strings/11%20Quartet%20in%20A,%20K.298_%20Theme%20(Andante)%20and%20Variations.m4a"
"Quartet in A, K.298: Menuetto; Trio",02:25.640,Boston Symphony Orchestra,Mozart Chamber Music for Winds and Strings,12,13,2006,Classical,"file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boston%20Symphony%20Orchestra/Mozart%20Chamber%20Music%20for%20Winds%20and%20Strings/12%20Quartet%20in%20A,%20K.298_%20Menuetto%3B%20Trio.m4a"
"Quartet in A, K.298: Rondeau. Allegretto grazioso",03:10.680,Boston Symphony Orchestra,Mozart Chamber Music for Winds and Strings,13,13,2006,Classical,"file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boston%20Symphony%20Orchestra/Mozart%20Chamber%20Music%20for%20Winds%20and%20Strings/13%20Quartet%20in%20A,%20K.298_%20Rondeau.%20Allegretto%20grazioso.m4a"
Thank You,04:35.200,Boyz II Men,II,1,13,1994,R&B,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boyz%20II%20Men/II/01%20Thank%20You.m4a
All Around The World,04:56.160,Boyz II Men,II,2,13,1994,R&B,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boyz%20II%20Men/II/02%20All%20Around%20The%20World.m4a
U Know,04:46.506,Boyz II Men,II,3,13,1994,R&B,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boyz%20II%20Men/II/03%20U%20Know.m4a
Vibin',04:27.893,Boyz II Men,II,4,13,1994,R&B,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boyz%20II%20Men/II/04%20Vibin'.m4a
I Sit Away,04:34.666,Boyz II Men,II,5,13,1994,R&B,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boyz%20II%20Men/II/05%20I%20Sit%20Away.m4a
Jezzebel,06:06.573,Boyz II Men,II,6,13,1994,R&B,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boyz%20II%20Men/II/06%20Jezzebel.m4a
Khalil (Interlude),01:41,Boyz II Men,II,7,13,1994,R&B,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boyz%20II%20Men/II/07%20Khalil%20(Interlude).m4a
Trying Times,05:23.426,Boyz II Men,II,8,13,1994,R&B,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boyz%20II%20Men/II/08%20Trying%20Times.m4a
I'll Make Love To You,03:56.773,Boyz II Men,II,9,13,1994,R&B,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boyz%20II%20Men/II/09%20I'll%20Make%20Love%20To%20You.m4a
On Bended Knee,05:30.160,Boyz II Men,II,10,13,1994,R&B,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boyz%20II%20Men/II/10%20On%20Bended%20Knee.m4a
50 Candles,05:07.200,Boyz II Men,II,11,13,1994,R&B,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boyz%20II%20Men/II/11%2050%20Candles.m4a
Water Runs Dry,03:22.240,Boyz II Men,II,12,13,1994,R&B,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boyz%20II%20Men/II/12%20Water%20Runs%20Dry.m4a
Yesterday,03:08.266,Boyz II Men,II,13,13,1994,R&B,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boyz%20II%20Men/II/13%20Yesterday.m4a
Runnin' Blue,03:58.426,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],1,17,1997,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-01%20Runnin'%20Blue.m4a
We Were Always Sweethearts,03:29.866,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],2,17,1997,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-02%20We%20Were%20Always%20Sweethearts.m4a
Near You,04:59.933,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],3,17,1997,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-03%20Near%20You.m4a
Painted Bells,04:02.466,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],4,17,1997,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-04%20Painted%20Bells.m4a
Dinah Flo,03:04.533,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],5,17,1997,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-05%20Dinah%20Flo.m4a
Might Have To Cry,04:06.040,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],6,17,1997,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-06%20Might%20Have%20To%20Cry.m4a
You Make It So Hard (To Say No),03:34.560,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],7,17,1997,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-07%20You%20Make%20It%20So%20Hard%20(To%20Say%20No).m4a
I Got Your Number,03:48.173,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],8,17,1997,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-08%20I%20Got%20Your%20Number.m4a
Slow Dancer,03:14.800,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],9,17,1997,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-09%20Slow%20Dancer.m4a
Hercules,04:04.133,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],10,17,1997,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-10%20Hercules.m4a
What Can I Say,03:00.600,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],11,17,1976,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-11%20What%20Can%20I%20Say.m4a
It's Over,02:50.400,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],12,17,1976,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-12%20It's%20Over.m4a
Harbor Lights,05:57.866,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],13,17,1997,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-13%20Harbor%20Lights.m4a
Lowdown,05:16.626,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],14,17,1976,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-14%20Lowdown.m4a
Lido Shuffle,03:43.600,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],15,17,1976,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-15%20Lido%20Shuffle.m4a
We're All Alone,04:12.906,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],16,17,1976,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-16%20We're%20All%20Alone.m4a
Loan Me A Dime,13:04,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 1],17,17,1997,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%201%5D/1-17%20Loan%20Me%20A%20Dime.m4a
Hard Times,04:30.626,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],1,16,,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/01%20Hard%20Times.m4a
1993,04:05.200,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],2,16,,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/02%201993.m4a
JoJo,05:52.466,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],3,16,,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/03%20JoJo.m4a
Isn't It Time,04:54.266,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],4,16,,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/04%20Isn't%20It%20Time.m4a
Simone,05:08.600,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],5,16,,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/05%20Simone.m4a
BreakDown Dead Ahead,04:35.666,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],6,16,,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/06%20BreakDown%20Dead%20Ahead.m4a
Miss Sun,05:32.173,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],7,16,,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/07%20Miss%20Sun.m4a
Look What Yov've Done To Me,05:18.893,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],8,16,,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/08%20Look%20What%20Yov've%20Done%20To%20Me.m4a
Heart of Mine,04:14,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],9,16,,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/09%20Heart%20of%20Mine.m4a
What's Number One?,03:59.906,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],10,16,,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/10%20What's%20Number%20One_.m4a
Drowning in the Sea of Love,05:02.866,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],11,16,,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/11%20Drowning%20in%20the%20Sea%20of%20Love.m4a
Sierra,05:21.693,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],12,16,,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/12%20Sierra.m4a
Some Change,06:11.373,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],13,16,,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/13%20Some%20Change.m4a
As the Years Go Passing By,04:46.533,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],14,16,,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/14%20As%20the%20Years%20Go%20Passing%20By.m4a
Just Go,03:01,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],15,16,,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/15%20Just%20Go.m4a
Goodnight Louise,04:02.893,Boz Scaggs,My Time: A Boz Scaggs Anthology (1969-1997) [Disc 2],16,16,,Jazz,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Boz%20Scaggs/My%20Time_%20A%20Boz%20Scaggs%20Anthology%20(1969-1997)%20%5BDisc%202%5D/16%20Goodnight%20Louise.m4a
Everywhere,03:27.533,Bran Van 3000,Practical Magic Soundtrack,9,13,1998,Pop/Rock,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Compilations/Practical%20Magic%20Soundtrack/09%20Everywhere.m4a
Make it Without You,03:14.440,Bread,Best Of Bread,1,20,,Pop/Rock,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Bread/Best%20Of%20Bread/01%20Make%20it%20Without%20You.m4a
Everything I Own,03:07.893,Bread,Best Of Bread,2,20,,Pop/Rock,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Bread/Best%20Of%20Bread/02%20Everything%20I%20Own.m4a
Diary,03:07.906,Bread,Best Of Bread,3,20,,Pop/Rock,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Bread/Best%20Of%20Bread/03%20Diary.m4a
Baby I'm A Want You,02:28.960,Bread,Best Of Bread,4,20,,Pop/Rock,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Bread/Best%20Of%20Bread/04%20Baby%20I'm%20A%20Want%20You.m4a
It Don't Matter to Me,02:49.306,Bread,Best Of Bread,5,20,,Pop/Rock,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Bread/Best%20Of%20Bread/05%20It%20Don't%20Matter%20to%20Me.m4a
If,02:35.466,Bread,Best Of Bread,6,20,,Pop/Rock,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Bread/Best%20Of%20Bread/06%20If.m4a
Mother Freedom,02:34.960,Bread,Best Of Bread,7,20,,Pop/Rock,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Bread/Best%20Of%20Bread/07%20Mother%20Freedom.m4a
Down on My Knees,02:44.866,Bread,Best Of Bread,8,20,,Pop/Rock,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Bread/Best%20Of%20Bread/08%20Down%20on%20My%20Knees.m4a
